aid,sid,cid,acname,acvalue_uM,aidname,cid_1,patentid,cid_2,inchi,inchikey,cmpdsynonym,smiles,exp_type
10855686,,CHEMBL2021107,pIC50,3.070581074285707,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N(CCO)C2CCCC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,displacement
10855744,,CHEMBL2021108,pIC50,2.3845760471140562,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N(CCO)C2CCCC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,antagonist activity
10855687,,CHEMBL2021107,pIC50,3.2557070168773237,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(NCCO)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,displacement
10855745,,CHEMBL2021108,pIC50,3.7399286120149253,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(NCCO)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,antagonist activity
10855689,,CHEMBL2021107,pIC50,3.537602002101044,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N(CCCO)C(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855747,,CHEMBL2021108,pIC50,3.593459819566045,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N(CCCO)C(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855690,,CHEMBL2021107,pIC50,3.7721132953863266,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(NCCNS(C)(=O)=O)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855748,,CHEMBL2021108,pIC50,3.8477116556169437,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(NCCNS(C)(=O)=O)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10856387,,CHEMBL2021108,pIC50,4.886056647693163,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCOCC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855696,,CHEMBL2021107,pIC50,5.0,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCOCC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855697,,CHEMBL2021107,pIC50,4.522878745280337,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCOCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856388,,CHEMBL2021108,pIC50,4.886056647693163,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCOCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855698,,CHEMBL2021107,pIC50,4.292429823902063,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856389,,CHEMBL2021108,pIC50,4.823908740944319,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855699,,CHEMBL2021107,pIC50,4.958607314841775,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856390,,CHEMBL2021108,pIC50,4.920818753952375,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855701,,CHEMBL2021107,pIC50,4.130768280269024,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,displacement
10856392,,CHEMBL2021108,pIC50,4.698970004336019,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCCC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,antagonist activity
10856393,,CHEMBL2021108,pIC50,4.366531544420413,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,C/C(=C\C(=O)Nc1ccc2nc(N3CCC(N4CCCC4=O)CC3)nc(C)c2c1)c1ccc(Cl)cc1,antagonist activity
10855702,,CHEMBL2021107,pIC50,4.0915149811213505,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,C/C(=C\C(=O)Nc1ccc2nc(N3CCC(N4CCCC4=O)CC3)nc(C)c2c1)c1ccc(Cl)cc1,displacement
10856394,,CHEMBL2021108,pIC50,4.795880017344075,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCCS3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855703,,CHEMBL2021107,pIC50,5.3979400086720375,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCCS3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855705,,CHEMBL2021107,pIC50,4.3872161432802645,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCOC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856396,,CHEMBL2021108,pIC50,4.508638306165727,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCOC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10856397,,CHEMBL2021108,pIC50,4.7447274948966935,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CC(C)(C)OC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855706,,CHEMBL2021107,pIC50,4.167491087293763,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CC(C)(C)OC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855707,,CHEMBL2021107,pIC50,4.180456064458131,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCNC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856398,,CHEMBL2021108,pIC50,4.508638306165727,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCNC3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855708,,CHEMBL2021107,pIC50,4.6777807052660805,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCN(C)C3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856399,,CHEMBL2021108,pIC50,4.6777807052660805,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCN(C)C3=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10856400,,CHEMBL2021108,pIC50,4.585026652029182,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCNS3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855709,,CHEMBL2021107,pIC50,3.838631997765025,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCNS3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855710,,CHEMBL2021107,pIC50,3.5528419686577806,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N3CCN(C)S3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856401,,CHEMBL2021108,pIC50,3.769551078621726,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N3CCN(C)S3(=O)=O)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855713,,CHEMBL2021107,pIC50,3.9507819773298185,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,C/C(=C\C(=O)Nc1ccc2nc(N3CCC(NS(C)(=O)=O)CC3)nc(C)c2c1)c1ccc(Cl)cc1,displacement
10856404,,CHEMBL2021108,pIC50,4.468521082957745,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,C/C(=C\C(=O)Nc1ccc2nc(N3CCC(NS(C)(=O)=O)CC3)nc(C)c2c1)c1ccc(Cl)cc1,antagonist activity
10856405,,CHEMBL2021108,pIC50,4.568636235841012,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(NC(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,antagonist activity
10855714,,CHEMBL2021107,pIC50,4.3872161432802645,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(NC(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12,displacement
10856407,,CHEMBL2021108,pIC50,5.221848749616356,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(NC(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855716,,CHEMBL2021107,pIC50,4.585026652029182,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(NC(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856408,,CHEMBL2021108,pIC50,4.853871964321762,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,COCC(=O)NC1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1,antagonist activity
10855717,,CHEMBL2021107,pIC50,4.494850021680094,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,COCC(=O)NC1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1,displacement
10855718,,CHEMBL2021107,pIC50,4.346787486224656,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,COCC(=O)N(C)C1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1,displacement
10856409,,CHEMBL2021108,pIC50,4.468521082957745,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,COCC(=O)N(C)C1CCN(c2nc(C)c3cc(NC(=O)/C=C/c4ccc(OC(F)(F)F)cc4)ccc3n2)CC1,antagonist activity
10856410,,CHEMBL2021108,pIC50,4.251811972993799,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(N(C)C(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
10855719,,CHEMBL2021107,pIC50,4.040958607678906,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(N(C)C(=O)CO)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10855720,,CHEMBL2021107,pIC50,3.9788107009300617,Displacement of [125-I]MCH from human recombinant MCHR1 expressed in CHO-K1 cell membranes after 2 hrs by scintillation proximity assay,CHEMBL2021107,,CHEMBL2021107,,,,Cc1nc(N2CCC(NS(=O)(=O)N(C)C)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,displacement
10856411,,CHEMBL2021108,pIC50,4.508638306165727,Antagonist activity at human recombinant MCHR1 expressed in CHO-K1 cells assessed as inhibition of MCH-induced IP3 accumulation response preincubated for 10 mins prior MCH peptide-stimulation measured after 45 mins by IP3-SPA-YSI assay,CHEMBL2021108,,CHEMBL2021108,,,,Cc1nc(N2CCC(NS(=O)(=O)N(C)C)CC2)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,antagonist activity
1684010,,CHEMBL853627,pIC50,3.6126101736612704,Displacement of [3H]myo-inositol from human MCH1 receptor expressed in CHO cell by IP3 assay,CHEMBL853627,,CHEMBL853627,,,,Cc1cc(N2CCCN(C)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,displacement
1683949,,CHEMBL853089,pIC50,5.431798275933005,Displacement of [125I]MCH from human MCH1 receptor expressed in CHO cell by WC assay,CHEMBL853089,,CHEMBL853089,,,,Cc1cc(N2CCCN(C)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12,displacement
1683946,,CHEMBL853089,pIC50,4.769551078621726,Displacement of [125I]MCH from human MCH1 receptor expressed in CHO cell by WC assay,CHEMBL853089,,CHEMBL853089,,,,Cc1ccc(/C=C/C(=O)Nc2ccc3nc(N(C)CCN(C)C)cc(C)c3c2)cc1,displacement
1684007,,CHEMBL853627,pIC50,3.3205721033878812,Displacement of [3H]myo-inositol from human MCH1 receptor expressed in CHO cell by IP3 assay,CHEMBL853627,,CHEMBL853627,,,,Cc1ccc(/C=C/C(=O)Nc2ccc3nc(N(C)CCN(C)C)cc(C)c3c2)cc1,displacement
1701720,,CHEMBL860697,pIC50,4.337242168318426,Displacement of [125I]MCH from MCHr1 expressed in IMR32 (I3.4.2) cells,CHEMBL860697,,CHEMBL860697,,,,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2nn(CCN3CCCC3)cc2c1,displacement
1683942,,CHEMBL853089,pIC50,5.0,Displacement of [125I]MCH from human MCH1 receptor expressed in CHO cell by WC assay,CHEMBL853089,,CHEMBL853089,,,,Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cc12,displacement
1684003,,CHEMBL853627,pIC50,3.3242216583259148,Displacement of [3H]myo-inositol from human MCH1 receptor expressed in CHO cell by IP3 assay,CHEMBL853627,,CHEMBL853627,,,,Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)c3ccc(-c4ccc(C(F)(F)F)cc4)cc3)cc12,displacement
10888540,,CHEMBL2033464,pIC50,5.769551078621726,Displacement of [125I]MCH from rat MCHR1 expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033464,,CHEMBL2033464,,,,Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12,displacement
10888523,,CHEMBL2033454,pIC50,3.0,Displacement of [3H]mesulergine from human 5HT2C receptor expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033454,,CHEMBL2033454,,,,Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12,displacement
10958873,,CHEMBL2061638,pIC50,6.267606240177032,Displacement of [125I]MCH from human MCHR1 expressed in CHO cells after 60 mins by liquid scintillation counting,CHEMBL2061638,,CHEMBL2061638,,,,Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12,displacement
10888484,,CHEMBL2033452,pIC50,6.267606240177032,Displacement of [125I]MCH from human MCHR1 expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033452,,CHEMBL2033452,,,,Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12,displacement
10958897,,CHEMBL2061639,pIC50,6.0,Displacement of [125I]MCH from rat MCHR1 expressed in CHO cells after 60 mins by liquid scintillation counting,CHEMBL2061639,,CHEMBL2061639,,,,Cc1c(NC(=O)c2ccc(-c3ccc(F)cc3)cc2)ccc2cc(CN3CCCC3)cnc12,displacement
10888460,,CHEMBL2033452,pIC50,6.119186407719209,Displacement of [125I]MCH from human MCHR1 expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033452,,CHEMBL2033452,,,,O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1,displacement
10888490,,CHEMBL2033453,pIC50,5.045757490560675,Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH-induced [3H]arachidonic acid release after 16 hrs by liquid scintillation counting,CHEMBL2033453,,CHEMBL2033453,,,,O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1,antagonist activity
10888506,,CHEMBL2033454,pIC50,3.9208187539523753,Displacement of [3H]mesulergine from human 5HT2C receptor expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033454,,CHEMBL2033454,,,,O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1,displacement
10888507,,CHEMBL2033454,pIC50,5.508638306165727,Displacement of [3H]mesulergine from human 5HT2C receptor expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033454,,CHEMBL2033454,,,,O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1,displacement
10888491,,CHEMBL2033453,pIC50,5.0,Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH-induced [3H]arachidonic acid release after 16 hrs by liquid scintillation counting,CHEMBL2033453,,CHEMBL2033453,,,,O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1,antagonist activity
10888461,,CHEMBL2033452,pIC50,6.040958607678906,Displacement of [125I]MCH from human MCHR1 expressed in CHO cells after 1 hr by scintillation counting,CHEMBL2033452,,CHEMBL2033452,,,,O=C(Nc1ccc2c(c1)OCC(CN1CCCC1)=C2)c1ccc(-c2ccc(F)cc2)cc1,displacement
10888492,,CHEMBL2033453,pIC50,4.3979400086720375,Antagonist activity at human MCHR1 expressed in CHO cells assessed as inhibition of MCH-induced [3H]arachidonic acid release after 16 hrs by liquid scintillation counting,CHEMBL2033453,,CHEMBL2033453,,,,O=C(Nc1ccc2nc(CN3CCCC3)ccc2c1)c1ccc(-c2ccc(F)cc2)cc1,antagonist activity
